stage,key,name,namespace,text,confidence
n024a,ord:9709,,,D-deploying SOP DESTAB...,layout
n024a,ord:9715,,,SOP DESTAB right here!,layout
n024a,ord:9721,,,I'm setting it! SOP DESTAB!,layout
n024a,ord:9737,,,SOP DESTAB comin' up!,layout
n024a,ord:9743,,,S-setting SOP DESTAB...,layout
n024a,ord:9753,,,"Setting SOP DESTAB! There, done!",layout
n024a,ord:9759,,,I'll act as a decoy.,layout
n024a,ord:9765,,,I'll be a decoy.,layout
n024a,ord:9771,,,"Here, I'll be a decoy!",layout
n024a,ord:9777,,,I'll act as bait.,layout
n024a,ord:9786,,,I got your decoy right here!,layout
n024a,ord:9792,,,I g-guess I'll be a d-decoy!,layout
n024a,ord:9798,,,I call decoy!,layout
n024a,ord:9816,,,"Decoy, comin' right up!",layout
n024a,ord:9827,,,"Hmph. Fine, I'll be a decoy.",layout
n024a,ord:9833,,,"No, let me be the decoy!",layout
n024a,ord:9839,,,That was close...,layout
n024a,ord:9845,,,"Whoa, that was a close one!",layout
n024a,ord:9851,,,"Whew, almost got me!",layout
n024a,ord:9857,,,By the skin of my teeth...,layout
n024a,ord:9863,,,Crisis averted!,layout
n024a,ord:9869,,,"Damn, almost bought it there!",layout
n024a,ord:9875,,,I thought I was a goner...,layout
n024a,ord:9881,,,"Hey, you trying to kill me?",layout
n024a,ord:9887,,,That was too close...,layout
n024a,ord:9893,,,That was close!,layout
n024a,ord:9899,,,"Whew, just in time!",layout
n024a,ord:9905,,,Close call.,layout
n024a,ord:9913,,,Holy hell!,layout
n024a,ord:9919,,,I thought I was done for sure...,layout
n024a,ord:9925,,,I could've bit the dust there!,layout
n024a,ord:9931,,,Geez... I thought I was done for!,layout
n024a,ord:9937,,,Now!,layout
n024a,ord:9943,,,This is me!,layout
n024a,ord:9954,,,Now it's my turn.,layout
n024a,ord:9960,,,We've got them now!,layout
n024a,ord:9966,,,Say goodnight!,layout
n024a,ord:9972,,,Now's our chance!,layout
n024a,ord:9978,,,It's all over!,layout
n024a,ord:10004,,,N-now or n-never...,layout
n024a,ord:10015,,,There's no time.,layout
n024a,ord:10021,,,We're out of time!,layout
n024a,ord:10027,,,Time's running out!,layout
n024a,ord:10038,,,We have no time to lose!,layout
n024a,ord:10044,,,Time's up!,layout
n024a,ord:10050,,,There's no time...,layout
n024a,ord:10056,,,"Time's up, boys!",layout
n024a,ord:10065,,,"Time is short, men!",layout
n024a,ord:10075,,,"C'mon, there's no more time!",layout
n024a,ord:10081,,,"Oh, time's running out...",layout
n024a,ord:10087,,,I've been scanned!,layout
n024a,ord:10108,,,The enemy scanned me!,layout
n024a,ord:10114,,,Bastards scanned me!,layout
n024a,ord:10146,,,"Crap, I got scanned!",layout
n024a,ord:10152,,,"On no, I've been scanned!",layout
n024a,ord:10158,,,I've been captured!,layout
n024a,ord:10186,,,"Dammit, I got captured!",layout
n024a,ord:10216,,,No... l-let go of meee...!,layout
n024a,ord:10222,,,"Ugh, I got caught!",layout
n024a,ord:10228,,,"Ew, don't capture me!",layout
n024a,ord:10234,,,"Hey, what are you doing?",layout
n024a,ord:10240,,,What do you think you're doing?,layout
n024a,ord:10246,,,What's your problem?,layout
n024a,ord:10252,,,What exactly are you up to?,layout
n024a,ord:10258,,,What's the meaning of this?,layout
n024a,ord:10264,,,"Hey jerk, what's the deal?",layout
n024a,ord:10270,,,"Hey, what's gotten into you?",layout
n024a,ord:10276,,,Wha? What's wrong with you!?,layout
n024a,ord:10282,,,"Hey, stop that!",layout
n024a,ord:10296,,,What's with you?,layout
n024a,ord:10305,,,"What's your problem, jerk?",layout
n024a,ord:10311,,,No! Don't do that!!,layout
n024a,ord:10317,,,What're you trying to do!?,layout
n024a,ord:10323,,,What are you doing? Nooo...!!,layout
n024a,ord:10340,,,Lift me up!,layout
n024a,ord:10346,,,Help me up.,layout
n024a,ord:10359,,,Can I get a lift?,layout
n024a,ord:10365,,,Mind giving me a boost!,layout
n024a,ord:10373,,,I want a boost!,layout
n024a,ord:10388,,,Up! Up!,layout
n024a,ord:10394,,,"Please, I need a lift!",layout
n024a,ord:10400,,,Hurry up and give me a boost!,layout
n024a,ord:10406,,,"Come on, give me a boost.",layout
n024a,ord:10412,,,Easy win!,layout
n024a,ord:10427,,,That oughta do it.,layout
n024a,ord:10433,,,Total victory is ours!,layout
n024a,ord:10439,,,Piece of cake!,layout
n024a,ord:10445,,,Easy win... I guess.,layout
n024a,ord:10451,,,"Well, whaddya know - we won.",layout
n024a,ord:10462,,,Too easy!,layout
n024a,ord:10469,,,Heh heh heh.,layout
n024a,ord:10480,,,Well that was an anticlimax!,layout
n024a,ord:10486,,,I'm glad it's over...,layout
n024a,ord:10492,,,"Easy win, huh?",layout
n024a,ord:10498,,,Wow! That was great!,layout
n024a,ord:10504,,,This sucks!,layout
n024a,ord:10510,,,We could've won!,layout
n024a,ord:10526,,,We fell slightly short of our goal.,layout
n024a,ord:10532,,,Damn it...,layout
n024a,ord:10538,,,I knew this was gonna happen...,layout
n024a,ord:10544,,,Hmph. This hurts...,layout
n024a,ord:10552,,,We were so close!,layout
n024a,ord:10568,,,"So close, yet so far...",layout
n024a,ord:10574,,,They got us pretty good...,layout
n024a,ord:10580,,,Terribly unfortunate...,layout
n024a,ord:10586,,,"C'mon, pull yourselves together!",layout
n024a,ord:10592,,,Aww... I can't believe it...,layout
n024a,ord:10598,,,We were terrible...,layout
n024a,ord:10604,,,Next time for sure!,layout
n024a,ord:10610,,,How could this happen!?,layout
n024a,ord:10616,,,That was pretty ugly.,layout
n024a,ord:10622,,,We were completely outmatched.,layout
n024a,ord:10628,,,We looked like chumps out there!,layout
n024a,ord:10634,,,We just couldn't cut it...,layout
n024a,ord:10640,,,We got shredded...,layout
n024a,ord:10650,,,We were awwwwful!,layout
n024a,ord:10656,,,Embarrassing.,layout
n024a,ord:10664,,,That was flat out terrible!,layout
n024a,ord:10670,,,I'm sorry... it's all my fault...,layout
n024a,ord:10676,,,Exactly whose fault do you think that was!?,layout
n024a,ord:10682,,,I can't believe this...,layout
n024a,ord:10693,,,We could have done better...,layout
n024a,ord:10699,,,Good enough!,layout
n024a,ord:10705,,,Could have been worse...,layout
n024a,ord:10711,,,Our performance was adequate.,layout
n024a,ord:10717,,,"Not so bad, right?",layout
n024a,ord:10723,,,I think we did pretty well.,layout
n024a,ord:10729,,,There you have it...,layout
n024a,ord:10737,,,That wasn't too shabby!,layout
n024a,ord:10743,,,"Good effort, guys!",layout
n024a,ord:10749,,,I can live with it...,layout
n024a,ord:10757,,,"Yep, that's a wrap.",layout
n024a,ord:10763,,,We... we did OK...,layout
n024a,ord:10769,,,Don't let it go to your head!,layout
n024a,ord:10775,,,"Wow, we did pretty good!",layout
n024a,ord:10783,,,Spread your wings and fly!,layout
n024a,ord:10789,,,Blast off!,layout
n024a,ord:10795,,,GOOO!,layout
n024a,ord:10801,,,Have a pleasant flight.,layout
n024a,ord:10818,,,F-fly safe!,layout
n024a,ord:10824,,,Watch the landing!,layout
n024a,ord:10832,,,See you on the other side.,layout
n024a,ord:10838,,,Have a safe journey!,layout
n024a,ord:10844,,,"Up, up, and away-y-y!",layout
n024a,ord:10850,,,G-good luck!,layout
n024a,ord:10856,,,Off you go!,layout
n024a,ord:10862,,,"Be careful, OK?",layout
n024a,ord:10868,,,I like it.,layout
n024a,ord:10874,,,That's what I like.,layout
n024a,ord:10891,,,I'm in heaven.,layout
n024a,ord:10897,,,I l-like it.,layout
n024a,ord:10903,,,I love this.,layout
n024a,ord:10916,,,I'm in love!,layout
n024a,ord:10932,,,I love it...!,layout
n024a,ord:10938,,,I don't like it.,layout
n024a,ord:10944,,,This isn't my thing.,layout
n024a,ord:10962,,,This is lousy.,layout
n024a,ord:10968,,,Awful...,layout
n024a,ord:10974,,,Who could like this?,layout
n024a,ord:10988,,,C'est abominable !,layout
n024a,ord:10995,,,Can't get used to something this bad.,layout
n024a,ord:11006,,,This is just plain awful.,layout
n024a,ord:11012,,,"I-i don't like it, OK?",layout
n024a,ord:11036,,,Hnnn... yaaaah!,layout
n024a,ord:11060,,,Go go go!,layout
n024a,ord:11066,,,Move it! Move it! Move it!,layout
n024a,ord:11109,,,Let's go!,layout
n024a,ord:11115,,,The enemy!,layout
n024a,ord:11121,,,Cover me.,layout
n024a,ord:11127,,,Wait.,layout
n024a,ord:11133,,,OK!,layout
n024a,ord:11139,,,Over here.,layout
n024a,ord:11145,,,No good.,layout
n024a,ord:11151,,,All clear.,layout
n024a,ord:11157,,,You coming?,layout
n024a,ord:11163,,,Get back!,layout
n024a,ord:11169,,,Find cover!,layout
n024a,ord:11175,,,Sorry.,layout
n024a,ord:11181,,,Nice job.,layout
n024a,ord:11187,,,Good luck.,layout
n024a,ord:11193,,,I'm counting on you.,layout
n024a,ord:11199,,,I'm connecting.,layout
n024a,ord:11205,,,Reload!,layout
n024a,ord:11211,,,Congratulations!,layout
n024a,ord:11217,,,"Kept you waiting, huh?",layout
n024a,ord:11223,,,This doesn't look good.,layout
n024a,ord:11229,,,This is Snake. Do you read me?,layout
n024a,ord:11238,,,Now!,layout
n024a,ord:11244,,,Watch out for the enemy!,layout
n024a,ord:11250,,,Help!,layout
n024a,ord:11256,,,Hold on a sec!,layout
n024a,ord:11262,,,Right!,layout
n024a,ord:11268,,,Let's go this way.,layout
n024a,ord:11274,,,I dunno...,layout
n024a,ord:11284,,,Come with me.,layout
n024a,ord:11290,,,I think it's about time to get out of here.,layout
n024a,ord:11296,,,Take cover!,layout
n024a,ord:11303,,,Nice...,layout
n024a,ord:11309,,,It's all you.,layout
n024a,ord:11315,,,I'm hooking us together!,layout
n024a,ord:11322,,,It's me!,layout
n024a,ord:11328,,,Sorry to keep you waiting.,layout
n024a,ord:11334,,,"Are you an otaku, too?",layout
n024a,ord:11340,,,Battery is recharging!,layout
n024a,ord:11346,,,Go! Go! Go!,layout
n024a,ord:11357,,,Cover me!,layout
n024a,ord:11374,,,Follow me.,layout
n024a,ord:11380,,,I dunno about that.,layout
n024a,ord:11386,,,Nothing to report.,layout
n024a,ord:11392,,,I'll cover you!,layout
n024a,ord:11398,,,Protect the target!,layout
n024a,ord:11404,,,Form up and move out!,layout
n024a,ord:11410,,,Pull back! Pull back!,layout
n024a,ord:11433,,,I've been hit! Enemy position unknown!,layout
n024a,ord:11439,,,Flank 'em!,layout
n024a,ord:11445,,,Somebody get over here!,layout
n024a,ord:11460,,,Charge!,layout
n024a,ord:11466,,,Engaging the enemy!,layout
n024a,ord:11477,,,Enemy eliminated!,layout
n024a,ord:11488,,,Tell me where the leader is.,layout
n024a,ord:11494,,,"Go in peace, my friend.",layout
n024a,ord:11500,,,Damn... What was that idiot thinking...?!,layout
n024a,ord:11506,,,Huh? What was that noise?,layout
n024a,ord:11512,,,Nobody here.,layout
n024a,ord:11521,,,Goal!,layout
n024a,ord:11532,,,Shoot!,layout
n024a,ord:11538,,,Run away!,layout
n024a,ord:11544,,,"3, 2, 1, go!",layout
n024a,ord:11550,,,Game on!,layout
n024a,ord:11556,,,Game over!,layout
n024a,ord:11562,,,Hi there.,layout
n024a,ord:11568,,,Bye.,layout
n024a,ord:11574,,,See you later!,layout
n024a,ord:11580,,,I gotta go to the little girls' room...,layout
n024a,ord:11586,,,Whew... I thought I was going to explode. ,layout
n024a,ord:11592,,,I'm back.,layout
n024a,ord:11598,,,Welcome back.,layout
n024a,ord:11604,,,"Sorry, I've got to disengage.",layout
n024a,ord:11610,,,Thanks.,layout
n024a,ord:11616,,,This one's all me!,layout
n024a,ord:11627,,,"OK, go ahead!",layout
n024a,ord:11633,,,Come on up!,layout
n024a,ord:11647,,,Hurry to Base 1!,layout
n024a,ord:11653,,,Hurry to Base 2!,layout
n024a,ord:11659,,,Hurry to Base 3!,layout
n024a,ord:11665,,,Hurry to Base 4!,layout
n024a,ord:11671,,,Hurry to Base 5!,layout
n024a,ord:11677,,,Watch your heads!,layout
n024a,ord:11683,,,Watch your feet!,layout
n024a,ord:11689,,,Trap! Watch out!,layout
n024a,ord:11695,,,Watch for boxes!,layout
n024a,ord:11701,,,Let's show 'em what we're made of!,layout
n024a,ord:11707,,,Move with caution.,layout
n024a,ord:11713,,,Setting SOP DESTAB!,layout
n024a,ord:11719,,,I'll be a decoy!,layout
n024a,ord:11725,,,"Whew, close call.",layout
n024a,ord:11731,,,We've got 'em now!,layout
n024a,ord:11737,,,There's no time!,layout
n024a,ord:11743,,,I just got scanned!,layout
n024a,ord:11749,,,I've been captured!,layout
n024a,ord:11755,,,"Hey, cut it out!",layout
n024a,ord:11762,,,Lift me!,layout
n024a,ord:11768,,,Easy.,layout
n024a,ord:11774,,,Ahh! We were so close!,layout
n024a,ord:11780,,,That was the worst!,layout
n024a,ord:11786,,,"Ha, not bad for a day's work.",layout
n024a,ord:11795,,,Off you go!,layout
n024a,ord:11801,,,I like it.,layout
n024a,ord:11807,,,I can't stand that!,layout
n024a,ord:11827,,,Eye contact!,layout
n024a,ord:11836,,,Is your age of heroes finally over?,layout
n024a,ord:11842,,,Move!,layout
n024a,ord:11848,,,NO! Akiba! Akiba!,layout
n024a,ord:11854,,,Damn it! I can't protect anyone!,layout
n024a,ord:11868,,,Wait! Wait!,layout
n024a,ord:11882,,,That's a no go.,layout
n024a,ord:11888,,,No problems here.,layout
n024a,ord:11901,,,Form up. Let's move!,layout
n024a,ord:11916,,,You're really good!,layout
n024a,ord:11927,,,I'm counting on you!,layout
n024a,ord:11933,,,I'm under attack! Where are the shots coming from?,layout
n024a,ord:11962,,,Enemy neutralized!,layout
n024a,ord:11969,,,"The leader's current location, please.",layout
n024a,ord:11975,,,Never had a chance to say goodbye.,layout
n024a,ord:11981,,,Shoulda been more careful...,layout
n024a,ord:11987,,,Huh? Did you hear that?,layout
n024a,ord:11998,,,Enemy in sight!,layout
n024a,ord:12021,,,See you next time!,layout
n024a,ord:12027,,,I can't hold it any longer!,layout
n024a,ord:12043,,,Welcome back!,layout
n024a,ord:12060,,,Leave this one to me!,layout
n024a,ord:12071,,,Marry me!,layout
n024a,ord:12077,,,Ready when you are!,layout
n024a,ord:12087,,,Find KEROTAN!,layout
n024a,ord:12093,,,Find GA-KO!,layout
n024a,ord:12099,,,To Base 1!,layout
n024a,ord:12105,,,To Base 2!,layout
n024a,ord:12111,,,To Base 3!,layout
n024a,ord:12117,,,To Base 4!,layout
n024a,ord:12150,,,"All out, everybody!",layout
n024a,ord:12156,,,Careful here.,layout
n024a,ord:12162,,,Setting SOP DESTAB now!,layout
n024a,ord:12168,,,I'll be a decoy.,layout
n024a,ord:12174,,,Close one...,layout
n024a,ord:12182,,,We're out of time!,layout
n024a,ord:12199,,,What's the big idea?,layout
n024a,ord:12205,,,Give me a boost!,layout
n024a,ord:12211,,,"Ha ha ha, that was almost too easy.",layout
n024a,ord:12217,,,"You win some, you lose some.",layout
n024a,ord:12223,,,I never thought it'd be This bad.,layout
n024a,ord:12229,,,"Not bad, if I do say so myself!",layout
n024a,ord:12235,,,Fly away!,layout
n024a,ord:12241,,,I love it!,layout
n024a,ord:12247,,,I'm not sure I like that...,layout
n024a,ord:12257,,,It wasn't my fault! I swear! It wasn't my fault!,layout
n024a,ord:12289,,,I don't think so.,layout
n024a,ord:12300,,,I'm right behind you.,layout
n024a,ord:12308,,,Everyone move!,layout
n024a,ord:12323,,,Get to it.,layout
n024a,ord:12329,,,Enemy attack! Position unknown!,layout
n024a,ord:12335,,,Get around them!,layout
n024a,ord:12341,,,Someone over here! Now!,layout
n024a,ord:12353,,,I'm not to be interrupted.,layout
n024a,ord:12359,,,Send reinforcements.,layout
n024a,ord:12365,,,Eradicate the enemy.,layout
n024a,ord:12375,,,Give me the leader's current position.,layout
n024a,ord:12381,,,You will be avenged.,layout
n024a,ord:12387,,,See you in the next life.,layout
n024a,ord:12393,,,I heard something.,layout
n024a,ord:12424,,,Greetings.,layout
n024a,ord:12430,,,So long.,layout
n024a,ord:12436,,,Until next time. ,layout
n024a,ord:12442,,,My stomach...,layout
n024a,ord:12448,,,Not bad...,layout
n024a,ord:12457,,,So you're back.,layout
n024a,ord:12463,,,I'm out. It's up to you now.,layout
n024a,ord:12474,,,Leave this to me.,layout
n024a,ord:12482,,,Splendid!,layout
n024a,ord:12492,,,Come!,layout
n024a,ord:12498,,,Get to KEROTAN!,layout
n024a,ord:12504,,,Get to GA-KO!,layout
n024a,ord:12510,,,Base 1! Now!,layout
n024a,ord:12516,,,Base 2! Now!,layout
n024a,ord:12522,,,Base 3! Now!,layout
n024a,ord:12528,,,Base 4! Now!,layout
n024a,ord:12534,,,Base 5! Now!,layout
n024a,ord:12540,,,Look up.,layout
n024a,ord:12546,,,Eyes down.,layout
n024a,ord:12552,,,There's a trap.,layout
n024a,ord:12558,,,Careful of the boxes.,layout
n024a,ord:12564,,,Make them hurt!,layout
n024a,ord:12570,,,"Careful, now.",layout
n024a,ord:12576,,,SOP DESTAB deployed.,layout
n024a,ord:12582,,,"Stand back, I'll be a decoy.",layout
n024a,ord:12588,,,Almost had me there.,layout
n024a,ord:12594,,,Checkmate!,layout
n024a,ord:12610,,,Dammit! They caught me!,layout
n024a,ord:12616,,,That's enough of that!,layout
n024a,ord:12627,,,Complete and utter victory!,layout
n024a,ord:12633,,,What the? Victory was our goal!,layout
n024a,ord:12639,,,"Gee, I wonder whose fault that was...?",layout
n024a,ord:12645,,,"Good, but not good enough...",layout
n024a,ord:12651,,,Fly!,layout
n024a,ord:12657,,,Not bad.,layout
n024a,ord:12663,,,I don't like it!,layout
n024a,ord:12675,,,It's not over! Not yet.,layout
n024a,ord:12681,,,Think again!,layout
n024a,ord:12687,,,"Sorry, but that won't work this time.",layout
n024a,ord:12694,,,You're pretty good.,layout
n024a,ord:12704,,,Behold! Guns of the Patriots!,layout
n024a,ord:12710,,,Predictable.,layout
n024a,ord:12716,,,Snake!,layout
n024a,ord:12739,,,No way!,layout
n024a,ord:12745,,,All clear!,layout
n024a,ord:12751,,,I've got you covered!,layout
n024a,ord:12762,,,Fall back!,layout
n024a,ord:12773,,,Hang tight!,layout
n024a,ord:12779,,,It's all you!,layout
n024a,ord:12797,,,Wha...?,layout
n024a,ord:12808,,,"Help me, please!",layout
n024a,ord:12814,,,Kill 'em all got it?!,layout
n024a,ord:12825,,,I'm sorry... I should have been by your side...,layout
n024a,ord:12831,,,Why... Why did you have to die...?,layout
n024a,ord:12837,,,What was that noise?,layout
n024a,ord:12843,,,"Hmm, nobody here.",layout
n024a,ord:12853,,,"Hi, everybody!",layout
n024a,ord:12859,,,Bye!,layout
n024a,ord:12867,,,Gotta pee...,layout
n024a,ord:12873,,,Whew. Match better.,layout
n024a,ord:12879,,,Désolée de vous avoir fait attendre.,layout
n024a,ord:12887,,,"Sorry, I've gotta run! You guys go on without me!",layout
n024a,ord:12893,,,You can count on me!,layout
n024a,ord:12929,,,There's a trap here!,layout
n024a,ord:12940,,,Go for it!,layout
n024a,ord:12946,,,"Be careful, everybody!",layout
n024a,ord:12952,,,SOP DESTAB set!,layout
